string_len_counts_1,string_len_counts_2,string_len_counts_3,string_len_counts_4,string_len_counts_5,string_len_counts_6,string_len_counts_7,string_len_counts_8,string_len_counts_9,string_len_counts_10,string_len_counts_11,string_len_counts_12,string_len_counts_13,string_len_counts_14,string_len_counts_15,string_len_counts_16,string_len_counts_17,string_len_counts_18,string_len_counts_19,string_len_counts_20,string_len_counts_21,string_len_counts_22,string_len_counts_23,string_len_counts_24,string_len_counts_25,string_len_counts_26,string_len_counts_27,string_len_counts_28,string_len_counts_29,string_len_counts_30,string_len_counts_31,string_len_counts_32,string_len_counts_33,string_len_counts_34,string_len_counts_35,string_len_counts_36,string_len_counts_37,string_len_counts_38,string_len_counts_39,string_len_counts_40,string_len_counts_41,string_len_counts_42,string_len_counts_43,string_len_counts_44,string_len_counts_45,string_len_counts_46,string_len_counts_47,string_len_counts_48,string_len_counts_49,string_len_counts_50,string_len_counts_51,string_len_counts_52,string_len_counts_53,string_len_counts_54,string_len_counts_55,string_len_counts_56,string_len_counts_57,string_len_counts_58,string_len_counts_59,string_len_counts_60,string_len_counts_61,string_len_counts_62,string_len_counts_63,string_len_counts_64,string_len_counts_65,string_len_counts_66,string_len_counts_67,string_len_counts_68,string_len_counts_69,string_len_counts_70,string_len_counts_71,string_len_counts_72,string_len_counts_73,string_len_counts_74,string_len_counts_75,string_len_counts_76,string_len_counts_77,string_len_counts_78,string_len_counts_79,string_len_counts_80,string_len_counts_81,string_len_counts_82,string_len_counts_83,string_len_counts_84,string_len_counts_85,string_len_counts_86,string_len_counts_87,string_len_counts_88,string_len_counts_89,string_len_counts_90,string_len_counts_91,string_len_counts_92,string_len_counts_93,string_len_counts_94,string_len_counts_95,string_len_counts_96,string_len_counts_97,string_len_counts_98,string_len_counts_99,string_len_counts_0_10,string_len_counts_10_30,string_len_counts_30_60,string_len_counts_60_90,string_len_counts_0_100,string_len_counts_100_150,string_len_counts_150_250,string_len_counts_250_400,string_len_counts_400_600,string_len_counts_600_900,string_len_counts_900_1300,string_len_counts_1300_2000,string_len_counts_2000_3000,string_len_counts_3000_6000,string_len_counts_6000_15000,string_total_len,string_ratio
1149,266,100,44,13,16,2,4,8,12,12,16,0,10,4,10,2,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,62,0,0,1676,0,0,0,0,0,0,0,0,0,1,2980,0.00126970167975567
8497,2128,1396,247,118,40,14,16,20,17,17,7,3,6,2,5,2,1,6,4,2,3,1,2,2,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12493,67,7,2,12569,0,0,0,0,0,0,0,0,0,1,15958,0.077919921875
1136,299,106,34,16,8,7,5,8,12,12,16,0,10,4,8,2,4,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631,62,0,0,1693,0,0,0,0,0,0,0,0,0,1,2978,0.00126884953097731
76802,42513,2093,34,5,4,2,6,12,7,14,13,8,12,7,10,4,5,4,4,4,3,3,2,3,2,1,1,2,3,1,2,1,1,1,4,1,0,0,1,1,1,2,1,1,0,1,1,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121478,105,27,2,121612,0,0,0,0,0,0,0,0,0,1,124890,0.0952835083007812
1678,694,348,70,45,16,4,10,6,18,10,14,4,12,4,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2889,54,0,0,2943,0,0,0,0,0,0,0,0,0,1,4397,0.00140692834616645
9481,6615,630,340,75,33,41,32,34,32,39,39,29,23,43,33,24,24,19,13,12,10,5,2,3,1,2,4,2,1,1,0,0,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17313,328,9,4,17654,1,0,0,0,0,0,0,0,0,1,25782,0.112400599888393
31055,14378,2167,1557,724,273,60,97,41,27,13,19,13,15,8,19,3,6,8,3,3,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50379,118,0,0,50497,0,0,0,0,0,0,0,0,0,1,62727,0.0466896615377287
1618,504,73,20,5,5,6,5,3,4,3,5,6,7,5,12,17,11,16,9,15,9,11,9,6,8,6,6,4,9,7,1,1,3,0,1,5,4,4,1,7,3,9,6,1,4,2,2,5,7,2,3,1,1,6,3,3,1,3,4,4,1,2,1,3,1,3,1,6,1,6,1,1,3,1,4,4,2,0,2,1,1,1,3,1,0,1,0,0,2,0,1,0,4,0,1,0,0,0,2243,174,100,57,2580,15,4,1,0,0,0,0,0,0,1,18029,0.0619945257482394
1050,440,227,40,15,9,2,10,10,10,11,12,2,6,2,14,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,57,0,0,1870,0,0,0,0,0,0,0,0,0,1,3127,0.00133466387128497
807,633,143,161,10,10,4,11,9,11,14,11,12,20,9,12,2,3,5,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,97,0,0,1896,0,0,1,0,0,0,0,0,0,1,4433,0.00476773299834802
3726,1706,247,163,79,35,5,13,10,6,9,13,7,3,4,14,2,1,5,2,2,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5990,68,0,0,6058,0,0,0,0,0,0,0,0,0,1,8276,0.0492806783536585
2140,360,184,166,20,23,6,7,10,7,6,8,4,7,4,2,3,1,6,1,1,1,2,1,2,0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2923,53,6,2,2984,0,0,1,0,0,0,0,0,0,1,5469,0.0381487165178571
8286,220,89,10,3,7,1,10,15,6,13,19,12,16,7,12,4,8,6,9,10,1,2,0,2,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8647,126,2,5,8780,0,0,0,0,0,0,0,0,0,1,11461,0.0388624403211806
844,354,118,110,22,6,6,7,1,7,6,7,3,2,2,4,0,2,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,30,0,0,1505,0,0,0,0,0,0,0,0,0,1,2535,0.00108198686079545
1060,409,217,33,22,6,5,11,11,10,10,12,2,4,2,14,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1784,54,0,0,1838,0,0,0,0,0,0,0,0,0,1,3084,0.00131631064248252
1069,425,283,43,16,8,2,11,5,10,20,10,8,6,4,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872,58,0,0,1930,0,0,0,0,0,0,0,0,0,1,3094,0.00132057883522727
1720,711,338,80,24,32,6,12,6,10,12,14,6,6,4,6,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2939,54,0,0,2993,0,0,0,0,0,0,0,0,0,1,4429,0.00141716753358453
4956,2365,821,114,76,32,169,12,10,2,6,6,4,4,1,4,1,0,5,1,2,4,1,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8557,45,6,1,8609,0,0,0,0,0,0,0,0,0,1,11659,0.0632541232638889
1016,443,283,27,28,9,5,11,7,8,20,12,8,6,4,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,60,4,0,1901,0,0,0,0,0,0,0,0,0,1,3252,0.00138801628059441
2950,442,284,42,37,20,21,7,10,8,6,13,3,8,12,4,4,8,4,4,1,8,3,3,3,5,3,2,4,2,0,6,3,2,1,2,1,1,2,3,1,3,1,1,3,1,2,0,1,2,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3821,100,42,1,3964,0,0,0,0,0,0,0,1,0,1,10723,0.0747977120535714
1288,318,105,36,22,10,4,6,11,10,12,8,0,12,4,12,0,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1810,58,0,0,1868,0,0,0,0,0,0,0,0,0,1,3158,0.00134554292102967
118184,1552,513,553,166,230,79,141,47,55,34,43,13,21,8,6,5,6,6,6,3,3,5,1,2,6,2,0,0,1,0,1,0,0,0,3,2,0,0,1,1,0,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,121520,171,16,0,121708,1,2,0,0,0,0,0,0,0,1,131201,0.0796803336831468
3454,1083,404,50,42,41,22,37,38,22,37,38,30,46,30,19,10,16,14,12,11,6,8,6,9,5,3,4,1,3,0,3,1,1,0,5,1,0,1,1,3,0,3,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5193,308,26,5,5532,0,0,0,0,0,0,1,0,0,1,14727,0.0506402673855634
3584,910,356,110,53,22,10,13,9,6,12,17,5,18,3,6,1,5,5,5,3,3,5,1,2,1,2,0,0,0,0,2,0,0,0,4,1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5073,94,15,0,5182,0,0,0,0,0,0,0,0,0,1,8108,0.0176740373883929
935,425,194,40,22,8,5,7,9,12,12,10,0,10,6,12,2,4,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657,62,0,0,1719,0,0,0,0,0,0,0,0,0,1,3084,0.00131631064248252
1037,436,209,43,15,9,2,10,10,10,11,12,2,6,2,14,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,57,0,0,1838,0,0,0,0,0,0,0,0,0,1,3104,0.00132484702797203
33300,305,1159,35,414,16,156,28,90,22,37,30,24,28,19,10,8,9,9,9,4,5,8,3,4,11,3,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35525,229,29,0,35784,1,2,0,0,0,0,0,0,0,1,44920,0.01370849609375
347,1510,222,77,11,5,4,6,9,8,19,16,7,6,6,11,0,3,5,5,7,0,0,2,2,1,1,4,0,2,0,0,2,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2199,97,10,5,2312,0,0,0,0,1,0,0,0,1,1,9682,0.0762506300403226
977,408,237,38,17,12,7,11,4,11,16,12,8,6,4,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1722,56,0,0,1778,0,0,0,0,0,0,0,0,0,1,2964,0.00126509232954545
1936,423,221,29,23,10,7,7,11,6,5,9,2,2,2,0,6,0,1,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2673,34,2,0,2709,0,0,0,0,0,0,0,0,0,1,3730,0.0325230189732143
3555,482,253,74,35,24,16,39,18,16,28,41,21,32,17,19,10,17,17,12,11,7,9,10,12,13,9,12,6,4,1,4,0,5,5,9,4,3,0,4,1,1,4,2,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4512,307,49,3,4872,2,2,0,2,0,0,0,0,0,1,14892,0.0472174310064935
10372,3698,1306,543,147,52,22,22,25,11,16,19,4,11,8,6,4,6,5,6,2,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16198,93,0,0,16291,0,0,0,0,0,0,0,0,0,1,20668,0.0400468129960317
4525,1046,970,106,304,30,117,20,79,10,48,14,21,17,13,6,10,5,6,5,4,4,7,1,4,10,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7207,187,29,0,7424,1,2,0,0,0,0,0,0,0,1,15274,0.0152828028944672
1845,614,360,108,54,18,14,12,8,16,12,14,2,10,6,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049,54,0,0,3103,0,0,0,0,0,0,0,0,0,1,4787,0.00153171844282438
1007,408,251,49,21,14,2,13,9,8,18,10,8,6,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782,52,4,0,1838,0,0,0,0,0,0,0,0,0,1,3138,0.0013393588833042
5428,943,980,93,263,21,110,19,43,8,26,13,8,17,11,7,5,7,6,5,4,4,7,1,3,10,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7908,146,29,0,8084,1,2,0,0,0,0,0,0,0,1,14861,0.0159831446172907
1088,436,221,34,17,8,4,11,4,9,18,14,8,6,5,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832,61,4,0,1897,0,0,0,0,0,0,0,0,0,1,3197,0.00136454122049825
1671,709,331,67,44,16,4,10,6,18,10,16,2,10,6,6,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876,54,0,0,2930,0,0,0,0,0,0,0,0,0,1,4371,0.00139860900638925
1164,265,109,34,21,5,4,6,8,12,12,16,0,10,4,8,2,4,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1628,62,0,0,1690,0,0,0,0,0,0,0,0,0,1,2973,0.00126671915903141
2238,514,158,216,15,14,9,3,11,8,9,13,8,4,5,6,2,1,3,4,0,1,3,2,1,2,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3186,69,5,0,3260,0,0,1,1,0,0,0,0,0,1,5965,0.0383236533717105
499,137,52,17,7,5,7,6,11,8,15,17,4,11,6,7,5,7,6,11,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749,95,0,0,844,0,0,0,0,0,0,0,0,0,1,2564,0.00745210193452381
1036,443,218,37,26,11,4,12,10,9,15,12,0,6,2,12,2,2,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806,57,0,0,1863,0,0,0,0,0,0,0,0,0,1,3180,0.00135728529283217
1163,296,139,37,20,16,3,5,7,14,13,17,0,10,4,10,2,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700,64,0,0,1764,0,0,0,0,0,0,0,0,0,1,3119,0.00132892601985166
2541,1864,154,649,14,210,7,107,22,59,24,51,20,45,14,19,3,11,8,7,4,4,7,2,4,8,2,0,0,1,0,1,0,0,0,3,2,0,0,1,1,0,2,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5627,234,16,0,5878,1,2,0,0,0,0,0,0,0,1,15094,0.00742955361643145
11164,472,534,49,123,24,55,24,28,14,23,11,13,12,14,8,14,6,9,4,3,3,4,0,4,12,3,6,3,1,1,4,0,1,2,4,3,1,0,2,1,1,3,2,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12487,153,31,0,12672,1,2,0,0,0,0,0,0,0,1,18634,0.015777138812405
2918,652,272,78,35,183,29,28,16,17,30,24,15,23,18,13,18,13,14,13,5,6,9,2,7,13,4,5,2,2,1,3,2,1,4,4,4,1,0,2,1,1,3,2,1,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4228,236,39,2,4506,1,2,0,0,0,0,1,0,0,1,14533,0.058165503329918
615,180,35,22,3,4,1,5,10,8,14,17,4,11,6,6,5,6,5,6,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,86,0,0,969,0,0,0,0,0,0,0,0,0,1,2477,0.00598748839727723
1217,299,116,34,16,11,5,4,9,13,13,16,0,10,4,8,2,4,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,63,0,0,1787,0,0,0,0,0,0,0,0,0,1,3099,0.00132040453206806
1034,411,242,40,18,10,4,8,11,10,12,9,0,12,4,12,0,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788,59,0,0,1847,0,0,0,0,0,0,0,0,0,1,3158,0.00134789526879371
17755,541,1240,60,358,18,132,24,46,16,26,15,16,18,12,7,6,6,6,6,5,4,7,1,3,10,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20190,160,29,0,20380,1,2,0,0,0,0,0,0,0,1,27869,0.0143241159539474
379,1512,213,75,13,5,2,4,9,8,19,16,7,6,6,11,0,3,5,5,7,0,0,2,2,1,1,4,0,2,0,0,2,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220,97,10,5,2332,0,0,0,0,1,0,0,0,0,2,17353,0.136663621471774
3313,901,337,88,31,15,11,29,24,22,22,35,20,36,18,13,6,12,9,6,4,5,8,1,4,11,4,5,2,1,1,3,0,1,2,4,4,1,0,2,1,1,3,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4771,222,29,0,5023,1,2,0,0,0,0,0,0,0,1,11324,0.00372594129043127
3157,501,220,67,28,13,15,38,18,16,24,39,20,33,17,18,10,16,16,11,11,7,9,14,12,14,9,12,6,4,1,4,0,5,5,9,4,4,0,4,1,1,4,2,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4073,302,51,2,4429,4,2,0,2,0,0,0,0,0,1,14576,0.0827579941860465
