asm_misc_Virtual,asm_misc_Offset,asm_misc_loc,asm_misc_Import,asm_misc_Imports,asm_misc_var,asm_misc_Forwarder,asm_misc_UINT,asm_misc_LONG,asm_misc_BOOL,asm_misc_WORD,asm_misc_BYTES,asm_misc_large,asm_misc_short,asm_misc_dd,asm_misc_db,asm_misc_dw,asm_misc_XREF,asm_misc_ptr,asm_misc_DATA,asm_misc_FUNCTION,asm_misc_extrn,asm_misc_byte,asm_misc_word,asm_misc_dword,asm_misc_char,asm_misc_DWORD,asm_misc_stdcall,asm_misc_arg,asm_misc_locret,asm_misc_asc,asm_misc_align,asm_misc_WinMain,asm_misc_unk,asm_misc_cookie,asm_misc_off,asm_misc_nullsub,asm_misc_DllEntryPoint,asm_misc_System32,asm_misc_dll,asm_misc_CHUNK,asm_misc_BASS,asm_misc_HMENU,asm_misc_DLL,asm_misc_LPWSTR,asm_misc_void,asm_misc_HRESULT,asm_misc_HDC,asm_misc_LRESULT,asm_misc_HANDLE,asm_misc_HWND,asm_misc_LPSTR,asm_misc_int,asm_misc_HLOCAL,asm_misc_FARPROC,asm_misc_ATOM,asm_misc_HMODULE,asm_misc_WPARAM,asm_misc_HGLOBAL,asm_misc_entry,asm_misc_rva,asm_misc_COLLAPSED,asm_misc_config,asm_misc_exe,asm_misc_Software,asm_misc_CurrentVersion,asm_misc___imp_,asm_misc_INT_PTR,asm_misc_UINT_PTR,asm_misc_---Seperator,asm_misc_PCCTL_CONTEXT,asm_misc___IMPORT_,asm_misc_INTERNET_STATUS_CALLBACK,asm_misc_.rdata:,asm_misc_.data:,asm_misc_.text:,asm_misc_case,asm_misc_installdir,asm_misc_market,asm_misc_microsoft,asm_misc_policies,asm_misc_proc,asm_misc_scrollwindow,asm_misc_search,asm_misc_trap,asm_misc_visualc,asm_misc____security_cookie,asm_misc_assume,asm_misc_callvirtualalloc,asm_misc_exportedentry,asm_misc_hardware,asm_misc_hkey_current_user,asm_misc_hkey_local_machine,asm_misc_sp-analysisfailed,asm_misc_unableto
4,4,2383,0,4,344,0,15,10,41,1,643,13,969,909,909222,13,1960,878,880,643,113,354,37,955,295,55,135,179,35,103,402,1,231,10,205,4,0,0,9,13,0,1,4,4,252,0,0,1,20,15,12,253,0,1,1,6,0,0,0,0,643,0,0,0,0,1,0,0,645,0,0,0,180,56,938,36,0,0,17,0,156,0,0,11,14,0,4,0,0,0,0,0,0,2
3,3,29,12,4,32,4,8,0,15,0,2,0,13,166,1039,39,155,101,83,0,39,1,78,139,0,11,38,0,0,0,61,0,55,0,12,0,0,0,20,0,0,0,4,0,2,5,6,3,7,9,0,18,1,1,0,3,2,2,0,51,2,0,0,0,0,0,0,0,41,0,8,0,50,0,8,0,0,0,1,0,55,0,0,0,0,0,4,0,0,0,0,0,6,0
3,3,2091,24,8,4035,8,17,8,41,0,317,10,717,1041,25636,145,2062,1795,1028,319,123,325,629,1574,231,84,151,2169,45,113,501,2,192,62,166,3,0,0,97,12,0,1,10,16,186,5,1,1,35,7,43,303,0,1,0,5,0,0,0,153,316,1,3,0,2,1,0,0,403,0,16,0,340,131,4,0,0,0,12,0,224,0,0,11,1,25,4,0,0,0,0,0,1,4
3,3,8,12,4,14,4,11,0,11,1,2,0,3,155,1063,39,171,38,103,0,41,5,78,79,0,15,34,0,0,0,37,0,20,0,12,0,0,0,22,0,0,0,4,0,0,0,2,3,9,15,4,9,4,0,1,2,3,0,0,51,2,0,0,0,0,0,0,0,14,0,6,0,48,0,22,0,0,0,1,0,43,4,0,0,0,0,4,0,0,0,0,0,21,0
3,3,5047,15,5,1888,5,35,4,26,0,13,105,2389,518,8988,107,3216,1815,812,22,98,413,249,1828,247,58,104,1375,53,16,409,0,183,0,209,5,11,0,45,18,0,0,5,3,43,2,0,2,21,8,31,196,0,3,0,4,1,0,13,143,7,0,9,0,0,1,4,4,947,0,10,0,300,76,60,14,0,0,5,0,483,0,735,2,0,0,4,0,13,0,0,0,7,4
3,3,524,6,2,206,2,13,6,19,0,207,12,209,517,2249000,73,791,363,489,207,65,133,200,711,83,35,78,139,2,4,205,83,143,10,99,1,0,0,13,7,0,0,4,2,116,0,0,1,13,4,6,140,0,1,1,4,0,0,0,71,207,0,0,0,0,1,0,0,141,0,4,0,98,54,92,0,0,0,6,0,120,0,0,11,3,0,4,0,0,0,0,0,0,0
4,4,232,0,10,276,0,15,9,20,0,5,21,83,73201,32264,5943,444,1495,1884,4,100,311,133,1266,0,46,98,24,6,0,4309,0,28,0,114,2,0,0,10,3,0,0,0,1,17,6,0,0,17,2,17,40,6,2,0,8,0,0,0,0,4,0,0,0,0,0,0,0,3826,0,0,0,0,0,0,0,0,0,1,0,24,0,0,11,0,0,10,0,0,0,0,0,1,0
3,3,137,12,4,43,4,8,0,10,0,2,0,14,175,1077,39,192,99,103,0,39,1,78,139,0,17,38,0,0,0,62,0,65,0,12,0,0,0,22,0,0,0,4,3,3,0,4,3,9,10,1,10,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,63,0,6,0,49,0,20,0,0,0,1,0,52,0,0,0,0,0,4,0,0,0,0,0,20,0
3,3,515,6,2,212,2,13,6,19,0,207,15,208,502,2103342,74,780,456,480,207,65,201,205,827,83,35,78,139,2,4,221,88,176,10,82,1,0,0,13,7,0,0,4,2,120,0,0,1,12,3,7,136,0,1,1,4,0,0,0,71,207,0,0,0,0,1,0,0,141,0,4,0,97,53,68,0,0,0,6,0,115,0,0,11,3,0,4,0,0,0,0,0,0,2
3,3,709,21,7,465,7,31,15,56,0,245,21,278,697,2479188,183,1066,284,683,245,179,97,402,692,80,82,187,172,2,5,292,154,155,10,110,3,0,0,38,7,0,2,9,4,139,1,6,2,35,29,15,162,3,1,2,9,1,6,0,192,245,0,0,0,0,1,0,0,143,0,14,0,221,56,68,0,0,0,6,0,114,0,0,11,3,0,4,0,0,0,0,0,0,2
3,3,1396,9,3,527,3,18,9,37,0,77,0,754,219,141010,100,1091,253,381,76,99,202,198,2322,12,48,99,151,13,2,129,20,23,0,160,0,0,0,16,0,0,1,3,2,7,0,2,1,16,21,15,37,0,1,0,4,0,1,0,108,77,0,0,0,0,1,1,1,378,0,6,0,105,2,416,0,0,0,3,0,110,0,0,0,0,0,4,0,0,0,0,0,0,2
3,3,24,12,4,29,4,3,0,14,0,2,0,11,167,784332,39,287,108,100,0,39,3,78,146,0,13,33,2,0,0,72,0,60,0,12,0,0,0,20,0,0,0,4,0,2,0,3,2,11,9,0,7,2,0,0,3,1,1,0,51,2,0,0,0,0,0,0,0,52,0,8,0,49,0,12,0,0,0,1,0,173,0,0,0,0,0,4,0,0,0,0,0,167,0
3,3,27,12,4,30,4,6,0,13,0,2,0,13,168,1075,39,165,183,106,0,39,1,78,224,1,11,33,0,0,0,67,0,66,0,12,0,0,0,20,0,0,0,4,0,2,0,3,3,8,10,1,5,0,0,2,3,2,3,0,51,2,0,0,0,0,0,1,1,43,0,8,0,50,0,3,0,0,0,1,0,52,0,0,0,0,0,4,0,0,0,0,0,7,0
3,3,497,9,3,213,3,13,6,19,0,207,12,203,517,2256431,81,787,396,488,207,71,177,192,748,87,36,84,139,2,4,219,101,150,10,96,1,0,0,18,7,0,0,5,2,112,0,0,1,15,3,7,144,0,1,1,4,0,0,0,80,207,0,0,0,0,1,0,0,137,0,6,0,106,54,55,0,0,0,6,0,121,0,0,11,3,0,4,0,0,0,0,0,0,2
3,3,30268,40,12,42730,12,137,31,166,2,61,1049,14519,7182,35804,587,20768,17471,6904,148,383,1538,1423,16556,56,132,595,13604,25,252,4760,0,2494,771,3473,0,0,0,111,135,0,21,21,41,35,22,44,10,54,135,18,2831,6,1,7,18,33,15,2,608,16,1,8,5,3,14,9,7,7968,0,24,0,4132,192,711,953,0,0,50,3,3460,0,4,1669,0,438,5,0,0,0,0,0,40,11
4,4,2421,0,4,344,0,14,10,27,0,642,16,987,896,876498,10,1943,884,857,642,93,354,35,932,294,50,115,185,41,112,419,1,227,10,205,4,0,0,9,13,0,1,4,3,252,0,0,1,17,3,8,244,0,1,1,6,0,0,0,0,642,0,0,0,0,1,0,0,654,0,0,0,173,58,952,36,0,0,17,0,155,0,0,11,14,0,4,0,0,0,0,0,0,2
3,3,132,12,4,32,4,8,0,10,0,2,0,11,174,1046,39,187,82,98,0,39,1,78,122,0,16,33,0,0,0,62,0,46,0,12,0,0,0,20,0,0,0,4,3,2,0,3,3,8,9,0,6,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,68,0,6,0,50,0,22,0,0,0,1,0,59,0,0,0,0,0,4,0,0,0,0,0,24,0
3,3,456,6,2,102,2,12,8,20,0,80,9,204,289,283198,74,665,141,403,86,73,90,147,573,30,39,74,88,3,3,178,230,44,0,50,0,0,0,11,10,0,0,2,3,16,0,0,0,18,7,8,37,0,1,0,5,0,2,0,79,77,0,0,0,0,1,0,0,93,0,4,0,84,8,19,0,0,0,5,0,56,0,0,0,0,0,4,0,0,0,0,0,0,2
3,3,28,0,4,31,0,6,0,14,0,2,0,13,146,2503,1,121,94,55,0,0,1,0,94,0,11,32,0,0,0,46,0,70,0,2,0,0,0,4,0,0,0,0,0,2,0,3,3,9,10,1,5,2,0,0,3,2,1,0,0,2,0,0,0,0,0,1,1,50,0,0,0,0,0,5,0,0,0,1,0,59,0,0,0,0,0,4,0,0,0,0,0,9,0
3,3,2091,24,8,4035,8,17,8,41,0,317,10,717,1042,25634,146,2065,1795,1030,319,124,325,631,1575,231,84,152,2169,45,115,499,2,192,62,166,3,0,0,97,12,0,1,10,16,186,5,2,1,34,7,43,311,0,1,0,5,0,0,0,154,316,1,3,0,2,1,0,0,403,0,16,0,341,131,4,0,0,0,12,0,223,0,0,11,1,25,4,0,0,0,0,0,1,4
4,4,967,24,8,1009,8,49,17,92,0,288,6,420,93279,51084,300,1659,842,1113,288,251,416,732,1334,97,115,284,449,2,79,511,525,180,10,105,23,0,0,49,7,0,6,10,7,212,0,10,4,49,51,24,433,3,1,1,14,3,7,0,272,288,0,0,0,0,1,6,4,287,0,16,0,380,120,101,47,0,0,81,0,220,0,0,11,78,0,6,0,0,0,0,0,48,2
3,3,708,12,4,524,4,28,7,64,0,245,21,279,679,3332898,185,1097,311,690,245,175,80,392,655,80,68,185,182,2,4,301,182,169,10,143,3,0,0,22,7,0,4,6,5,138,0,6,5,34,40,12,166,3,1,2,10,4,6,0,187,245,0,0,0,0,1,1,0,151,0,8,0,230,54,53,0,0,0,6,0,137,0,0,11,3,0,4,0,0,0,0,0,0,2
3,3,28,12,4,37,4,7,0,13,0,2,0,11,169,1080,42,154,192,98,0,39,1,78,228,0,14,38,0,0,0,66,0,53,0,12,0,0,0,20,0,0,0,4,0,2,5,6,3,10,9,1,18,0,0,1,3,2,3,0,51,2,0,0,0,0,0,0,0,44,0,8,0,49,0,16,0,0,0,1,0,47,0,0,0,0,0,4,0,0,0,0,0,1,0
3,3,558,15,5,1574,5,6,7,30,0,13,1,208,2872,4447,77,483,304,166,15,76,74,175,1633,0,29,64,70,2,0,53,19,6,0,24,1,0,0,25,6,0,0,5,0,9,0,7,0,15,0,3,26,1,0,0,3,0,2,0,91,11,0,0,0,0,7,0,0,86,0,10,0,0,91,85,0,0,0,1,0,85,0,0,1,0,0,4,0,0,0,0,0,28,0
5,5,22297,0,9,16368,0,130,15,185,0,452,173,10195,10959,21244,293,16962,9810,6378,474,389,2942,893,10721,136,115,428,3179,426,60,2727,0,667,0,4878,532,0,0,17,39,0,24,11,2,22,6,67,8,42,114,35,434,5,1,7,14,10,11,16,0,439,0,6,4,0,389,5,5,6449,0,0,0,4,1135,2946,280,0,0,1,0,3127,5,5,0,0,0,5,5,14,6,0,0,23,0
3,3,1266,21,7,1839,7,17,8,40,0,311,3,367,920,8222,139,1596,962,943,313,119,199,400,946,184,83,139,333,4,108,427,2,178,58,159,3,0,0,77,13,0,1,9,16,161,5,0,1,34,5,45,219,0,1,0,5,0,0,0,146,310,1,3,0,0,1,0,0,139,0,14,0,316,85,4,0,0,0,7,0,195,0,0,11,0,23,4,0,0,0,0,0,1,4
4,3,505,15,5,1399,5,12,4,35,0,13,1,197,3028,17660,86,458,284,169,15,79,72,183,1197,0,17,67,70,7,0,64,37,8,0,111,1,0,0,25,6,0,1,5,4,9,0,8,2,9,13,3,33,0,0,0,3,3,0,0,94,11,0,0,0,0,7,3,2,107,0,10,0,0,96,72,0,0,0,1,0,69,0,0,1,0,0,4,0,0,0,0,0,27,0
4,4,2382,0,3,344,0,15,14,32,0,642,13,968,891,880560,10,1939,876,864,642,113,352,35,929,291,63,135,179,35,108,405,1,224,10,205,4,0,0,8,13,0,1,4,3,260,0,0,2,25,5,8,248,2,1,1,6,1,0,0,0,642,0,0,0,0,1,0,0,639,0,0,0,176,58,929,36,0,0,17,0,158,0,0,11,14,0,4,0,0,0,0,0,0,2
3,3,491,18,6,1450,6,14,5,26,0,18,1,196,2990,6085,101,466,265,192,18,93,73,215,1522,0,33,81,70,0,0,69,27,6,0,27,2,0,0,30,3,0,1,6,6,10,0,10,1,13,10,7,48,2,0,0,5,1,0,0,111,17,0,0,0,0,13,0,0,91,0,12,0,0,111,37,0,0,0,1,0,65,0,0,2,0,0,4,0,0,0,0,0,32,0
3,3,1212,12,4,746,4,16,6,17,1,247,38,509,603,983585,87,1344,687,702,247,79,129,175,801,89,42,93,289,9,4,291,202,169,10,104,5,0,0,23,7,0,3,6,6,134,0,0,1,15,3,10,176,0,1,1,5,0,0,0,91,247,0,0,0,0,1,0,0,251,0,8,0,114,55,114,0,0,0,6,0,136,0,0,11,3,0,4,0,0,0,0,0,0,0
3,3,492,15,5,317,5,14,6,22,0,236,0,205,539,2458195,111,921,276,635,236,90,151,223,392,60,36,91,235,0,5,215,187,104,11,68,19,0,0,28,7,0,1,7,2,35,0,0,0,12,5,6,75,0,1,0,5,0,0,0,105,236,0,0,0,0,1,0,0,132,0,10,0,110,118,37,47,0,0,78,0,113,0,0,11,75,0,4,0,0,0,0,0,48,2
3,3,1866,21,7,2068,7,17,8,40,0,313,7,657,1000,25518,141,1957,1258,1013,315,119,271,461,1220,182,83,139,423,4,110,497,2,184,60,159,3,0,0,77,14,0,1,9,16,171,5,0,1,34,5,45,220,0,1,0,5,0,0,0,146,312,1,3,0,0,1,0,0,225,0,14,0,329,131,23,0,0,0,7,0,230,0,0,11,0,24,4,0,0,0,0,0,1,4
3,3,84631,42,14,50568,14,93,124,113,2,110,27,38165,30359,42493,607,64464,44026,25013,191,524,7773,2311,64147,856,103,1462,30994,436,99,13971,0,1439,0,6518,1839,11,0,341,126,0,7,16,3,5486,50,79,2,21,136,12,7024,0,7,0,12,5,9,1,545,68,0,5,6,1,778,5,5,18723,0,28,0,3884,1028,2143,3973,5,0,7,0,8167,0,6,2,0,0,4,0,1,4,2,2,16,0
3,3,8316,30,10,3162,10,44,16,63,2,33,55,3861,860,7991,211,6300,3534,2302,70,189,785,442,3400,621,136,231,1867,102,62,1263,0,381,40,306,0,18,0,149,61,0,0,10,10,20,11,0,0,34,3,350,789,2,3,0,17,0,2,19,277,13,5,72,44,20,8,4,4,1272,0,20,0,557,92,258,39,21,0,48,0,781,0,0,6,0,23,4,0,19,12,2,2,7,4
4,4,879,15,5,580,5,15,7,37,1,247,12,359,112908,10666,141,1204,616,698,247,127,240,374,1132,93,53,140,217,2,5,291,238,158,10,115,3,0,0,28,7,0,0,7,7,137,0,0,1,27,15,14,161,0,1,1,7,0,0,0,139,247,0,0,0,0,1,0,0,200,0,10,0,161,58,101,0,0,0,6,0,125,0,0,11,3,0,6,0,0,0,0,0,0,2
3,3,147,12,4,35,4,8,0,10,0,2,0,16,173,1081,39,197,100,103,0,39,1,78,135,0,15,33,0,0,0,67,0,57,0,12,0,0,0,20,0,0,0,4,3,2,0,3,3,8,9,0,6,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,69,0,6,0,50,0,43,0,0,0,1,0,53,0,0,0,0,0,4,0,0,0,0,0,15,0
3,3,25,12,4,35,4,5,0,14,0,2,0,11,163,1071,39,156,198,100,0,39,1,78,235,0,12,33,0,0,0,67,0,55,0,12,0,0,0,20,0,0,0,4,0,2,0,3,3,8,10,2,5,0,0,2,3,2,3,0,51,2,0,0,0,0,0,0,0,39,0,8,0,50,0,8,0,0,0,1,0,57,0,0,0,0,0,4,0,0,0,0,0,4,0
3,3,635,15,5,571,5,9,5,12,0,7,0,339,7523,1832,63,472,350,116,6,63,35,139,382,0,27,51,0,23,0,41,36,4,0,15,1,0,0,25,0,0,0,5,3,9,2,4,0,9,3,3,14,0,1,0,5,0,0,0,78,7,0,0,0,0,4,0,0,22,0,10,0,77,0,188,0,0,0,1,0,46,0,0,0,0,0,4,0,0,0,0,0,0,0
3,3,556,15,5,1574,5,6,7,30,0,12,1,211,2870,4442,81,485,309,166,12,76,78,176,1636,0,29,64,70,1,0,53,19,6,0,24,1,0,0,25,3,0,0,5,0,9,0,7,0,15,0,3,26,1,0,0,3,0,2,0,91,11,0,0,0,0,7,0,0,90,0,10,0,0,91,86,0,0,0,1,0,88,0,0,0,0,0,4,0,0,0,0,0,26,0
0,0,550,0,0,1537,0,0,0,0,0,0,0,240,2,141149,0,282,737,3,0,0,183,49,496,0,0,0,219,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,1,0,72,0,0,0,0,0,2,0,0,0,0,0,40,0
3,3,129,12,4,28,4,8,0,10,0,2,0,9,175,1053,39,186,99,99,0,39,1,78,138,0,16,33,0,0,0,60,0,52,0,12,0,0,0,20,0,0,0,4,3,2,0,3,3,8,9,0,6,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,67,0,6,0,49,0,28,0,0,0,1,0,57,0,0,0,0,0,4,0,0,0,0,0,25,0
3,3,34,12,4,26,4,3,0,11,0,1,0,17,171,784400,40,296,111,99,0,39,1,78,146,0,13,33,4,0,0,73,0,56,0,12,0,0,0,20,0,0,2,4,0,1,0,3,2,9,11,0,11,0,0,2,3,1,3,0,51,1,0,0,0,0,0,0,0,50,0,8,0,49,0,22,0,0,0,1,0,175,0,0,0,0,0,4,0,0,0,0,0,167,0
3,3,620,18,6,1450,6,14,5,26,0,17,1,241,2956,6101,101,527,322,192,17,93,79,220,1530,0,33,81,70,2,0,69,27,6,0,27,1,0,0,30,3,0,1,6,6,10,0,10,1,13,10,7,49,2,0,0,5,1,0,0,111,16,0,0,0,0,13,0,0,113,0,12,0,0,111,113,0,0,0,1,0,58,0,0,0,0,0,4,0,0,0,0,0,26,0
3,3,341,24,8,942,8,12,4,34,0,7,0,189,7621,1110,109,375,475,171,6,108,141,287,388,10,23,83,0,25,0,74,38,4,0,24,1,0,0,40,0,0,1,8,8,13,0,11,1,3,25,2,39,0,0,0,3,2,0,0,132,7,0,0,0,0,3,3,2,11,0,16,0,131,0,25,0,0,0,1,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0
3,3,85,12,4,18,4,9,0,15,0,2,0,16,165,1020,39,189,118,102,0,40,3,78,129,0,14,39,0,0,0,56,0,45,0,12,0,0,0,20,0,0,0,4,0,2,5,6,3,8,10,0,19,2,1,0,2,2,1,0,51,2,0,0,0,0,0,0,0,46,0,6,0,50,0,41,0,0,0,1,0,57,0,0,0,0,0,4,0,0,0,0,0,31,0
3,3,42,12,4,27,4,8,0,15,0,2,0,19,165,1058,39,160,104,82,0,39,1,78,139,0,11,38,0,0,0,59,0,49,0,12,0,0,0,20,0,0,0,4,0,2,5,6,3,7,9,0,18,3,1,0,3,2,0,0,51,2,0,0,0,0,0,0,0,40,0,8,0,50,0,13,0,0,0,1,0,52,0,0,0,0,0,4,0,0,0,0,0,5,0
3,3,501,12,4,206,4,13,6,18,0,207,15,194,544,2018365,77,828,410,536,207,71,156,216,755,89,40,83,135,2,4,237,101,177,10,89,1,0,0,23,7,0,0,6,2,125,0,0,1,19,3,6,137,0,1,1,4,0,0,0,81,207,0,0,0,0,1,0,0,148,0,8,0,105,53,113,0,0,0,6,0,122,0,0,11,3,0,4,0,0,0,0,0,0,2
0,0,4618,0,0,1917,0,0,0,0,0,10,0,2297,1,2490958,0,2263,2346,26,24,0,336,129,1688,0,0,0,1519,40,0,0,0,71,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,903,0,0,0,0,0,0,11,0,0,1,0,293,0,0,6,0,0,2,0,0,0,0,0,33,0
3,3,16,12,4,6,4,3,0,11,0,1,0,6,154,784373,39,113,30,76,0,39,3,78,66,1,14,33,4,0,0,37,0,17,0,12,0,0,0,20,0,0,2,4,0,1,0,3,2,10,11,3,10,0,0,0,3,1,3,0,51,1,0,0,0,0,0,0,0,10,0,8,0,50,0,2,0,0,0,1,0,42,0,0,0,0,0,4,0,0,0,0,0,21,0
3,3,902,15,5,950,5,39,15,63,0,283,6,382,762,2140577,212,1367,654,882,283,184,305,475,916,92,88,198,369,2,5,352,341,166,10,102,15,0,0,36,7,0,4,7,4,172,0,8,2,41,30,16,252,3,1,0,11,3,6,0,199,283,0,0,0,0,1,4,3,237,0,10,0,216,121,117,47,0,0,81,0,180,0,0,11,78,0,4,0,0,0,0,0,48,2
4,4,260,0,8,604,0,11,1,13,0,3,10,112,8597,3026,292,154,339,1566,0,68,80,52,252,0,26,65,24,0,0,188,0,3,0,4,0,0,0,8,0,0,0,0,3,9,0,0,0,7,2,11,21,6,2,0,9,0,0,0,0,3,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,1,0,28,0,0,1,0,0,7,0,0,0,0,0,1,0
3,3,130,12,4,29,4,12,0,9,1,2,0,10,174,1095,39,182,106,95,0,39,1,78,144,0,17,34,0,0,0,60,0,41,0,12,0,0,0,20,0,0,0,4,0,1,0,3,3,9,14,4,6,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,65,0,6,0,50,0,25,0,0,0,1,0,53,0,0,0,0,0,4,0,0,0,0,0,19,0
3,3,133,12,4,42,4,9,0,13,0,2,0,12,172,1029,56,187,107,98,0,39,1,78,146,0,16,39,0,0,0,56,0,50,0,12,0,0,0,20,0,0,0,4,0,2,5,6,3,9,10,0,20,2,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,62,0,6,0,50,0,20,0,0,0,1,0,55,0,0,0,0,0,4,0,0,0,0,0,22,0
3,3,498,24,8,501,8,47,17,87,0,235,0,209,116525,48291,254,1025,365,743,235,237,111,515,627,55,95,237,235,0,3,309,140,96,10,64,15,0,0,41,7,0,5,10,6,28,1,10,4,50,43,22,120,3,1,1,13,3,7,0,256,235,0,0,0,0,1,4,3,153,0,16,0,257,118,36,47,0,0,78,0,142,0,0,11,75,0,4,0,0,0,0,0,48,2
2,2,1260,3,1,368,1,0,0,0,0,8,69,467,892,4141,125,1157,1100,547,6,137,14,328,1618,0,0,0,70,0,22,255,0,32,0,94,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,8,0,15,3,0,6,0,0,597,0,2,0,0,0,1047,0,0,0,5,1,34,0,0,0,0,0,4,0,0,0,0,5,1,0
4,4,11,0,4,0,0,3,0,18,0,2,0,4,129,2369,1,116,9,59,0,0,1,2,5,0,9,42,0,0,0,35,0,5,0,3,0,0,0,4,0,0,0,0,0,0,2,2,0,8,16,3,13,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,59,0,0,0,1,0,39,0,0,0,1,0,54,0,0,0,0,0,5,0,0,0,0,0,41,0
4,57,59208,27,9,30675,9,6,14,12,2,111,855,25937,16804,162309,368,33400,25252,7238,222,231,6530,2293,18106,605,31,153,14756,390,51,5395,0,2353,1251,5412,115,11,0,51,174,0,0,14,10,1330,18,0,0,54,0,2,1323,0,1,0,17,0,1,48,410,51,2,0,1,0,397,0,0,12913,0,18,0,4415,407,1425,1642,4,0,1,0,4141,0,0,2,0,470,6,0,4,4,2,2,164,54
3,3,135,12,4,41,4,10,0,9,1,2,0,13,175,1087,39,187,100,97,0,39,1,78,139,0,17,38,0,0,0,59,0,46,0,12,0,0,0,20,0,0,0,4,0,3,0,4,3,9,12,4,10,3,0,1,2,2,1,0,51,2,0,0,0,0,0,0,0,64,0,6,0,50,0,20,0,0,0,1,0,53,0,0,0,0,0,4,0,0,0,0,0,22,0
4,4,14,0,4,0,0,3,0,18,0,2,0,5,128,2370,1,119,10,61,0,0,1,2,5,0,7,41,0,0,0,38,0,7,0,3,0,0,0,4,0,0,0,0,0,0,2,2,0,8,16,2,13,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,61,0,0,0,1,0,43,0,0,0,1,0,53,0,0,0,0,0,5,0,0,0,0,0,40,0
4,4,2387,0,5,344,0,17,9,39,0,642,13,971,901,876630,11,1946,878,867,642,115,354,35,946,294,60,137,179,35,110,400,1,222,10,205,4,0,0,10,13,0,1,4,3,251,0,0,1,24,14,11,253,1,1,1,8,0,2,0,0,642,0,0,0,0,1,0,0,645,0,0,0,174,58,939,36,0,0,17,0,158,0,0,11,14,0,4,0,0,0,0,0,0,2
4,4,2794,0,2,664,0,14,9,24,0,689,16,1160,952,892781,13,2235,1296,940,689,80,370,37,1326,298,42,106,310,33,105,477,1,250,10,225,4,0,0,7,18,0,0,4,3,266,0,0,1,16,1,7,280,0,1,1,6,0,0,0,0,689,0,0,0,0,1,0,0,776,0,0,0,183,57,1051,43,0,0,19,0,206,0,0,11,16,0,4,0,0,0,0,0,2,2
3,3,34,0,4,39,0,5,0,15,0,2,0,16,138,2505,0,122,119,53,0,0,3,0,117,1,12,37,0,0,0,52,0,67,0,0,0,0,0,4,0,0,0,0,3,2,5,4,3,11,10,1,17,2,0,0,3,2,1,0,0,2,0,0,0,0,0,0,0,51,0,0,0,0,0,3,0,0,0,1,0,60,0,0,0,0,0,4,0,0,0,0,0,9,0
4,4,12,0,4,0,0,3,0,17,0,18,0,6,126,2384,0,103,9,60,16,0,0,0,5,0,4,39,0,0,0,73,0,7,0,3,0,0,0,4,0,0,0,0,0,1,1,2,0,6,16,6,10,0,0,1,1,0,0,0,0,18,0,0,0,0,0,0,0,58,0,0,0,1,0,35,0,0,0,1,0,41,0,0,0,0,0,5,0,0,0,0,0,0,0
3,3,5745,16,4,1523,4,22,16,29,0,26,110,2546,1215,8154,151,3954,2321,1246,51,97,546,235,2236,21,56,97,1453,43,85,572,0,371,99,485,37,5,0,48,42,0,0,7,7,11,2,3,1,30,14,3,209,3,1,0,7,2,0,34,208,12,11,0,0,0,1,0,0,1222,0,8,0,564,104,230,164,0,0,5,0,539,0,0,9,0,48,5,0,34,0,0,0,18,6
4,4,833,9,3,549,3,15,6,31,0,247,12,343,100474,10934,141,1106,510,628,247,120,201,303,902,88,53,133,217,2,5,268,170,138,10,99,3,0,0,18,7,0,0,5,5,152,0,0,1,26,4,10,151,0,1,1,7,0,2,0,129,247,0,0,0,0,1,0,0,188,0,6,0,152,57,60,0,0,0,6,0,127,0,0,11,3,0,6,0,0,0,0,0,0,2
3,3,8,12,4,16,4,3,0,12,0,3,0,5,154,784386,40,111,37,75,4,39,4,78,73,0,15,33,3,0,0,40,0,15,0,12,1,0,0,20,3,0,1,4,0,1,0,3,2,9,11,4,12,0,0,0,3,1,3,0,51,2,0,0,0,0,0,0,0,10,0,8,0,50,0,1,0,0,0,1,0,51,0,0,0,0,0,4,0,0,0,0,0,23,0
